"Время","Rambler, Визиты","Rambler, Доля","Mail.ru, Визиты","Mail.ru, Доля","Google, Визиты","Google, Доля","Яндекс, Визиты","Яндекс, Доля","Остальные, Визиты","Остальные, Доля"
"2023-01-02 - 2023-01-02","80167","3.6387176203571994E-4","433390","0.0019671234167258434","81864867","0.3715782479587594","137056222","0.6220875047974703","881983","0.004003252065008674"
"2023-01-03 - 2023-01-03","82027","3.622272575845734E-4","419321","0.0018517012188379548","84492120","0.37311310806328024","140567119","0.6207375866718811","891173","0.003935376788416217"
"2023-01-04 - 2023-01-04","84662","3.653031967127769E-4","444765","0.0019190909296491723","86321429","0.3724633715068745","143986884","0.6212807281887008","920429","0.003971506178062703"
"2023-01-05 - 2023-01-05","83684","3.613177852527147E-4","216273","9.33789988169308E-4","86262243","0.37244972266731385","144343159","0.6232224860936434","702393","0.003032683465620788"
"2023-01-06 - 2023-01-06","82821","3.5407688358782654E-4","466541","0.0019945591498043754","87332485","0.37336441391411124","145073421","0.6202188430362439","951558","0.004068107016252702"
"2023-01-07 - 2023-01-07","83608","3.5384996554080816E-4","454144","0.0019220509849603481","87495961","0.37030478883372275","147311953","0.623461026370672","935267","0.003958283845103997"
"2023-01-08 - 2023-01-08","89959","3.635930212321123E-4","209813","8.480145684564432E-4","91282408","0.368941923654802","155132025","0.627006988290283","702535","0.002839480465226403"
"2023-01-09 - 2023-01-09","125782","4.26163785223454E-4","229725","7.783345435790332E-4","107119757","0.3629339739814646","186828328","0.6329957183654975","845842","0.002865809324235397"
"2023-01-10 - 2023-01-10","125926","4.198787133159166E-4","506645","0.0016893211148447706","108335049","0.3612246953062654","189827690","0.6329479712603647","1115107","0.003718133605209185"
"2023-01-11 - 2023-01-11","122723","4.101973902009535E-4","476103","0.0015913578389286814","108180432","0.3615893587771788","189325190","0.632812910679332","1075905","0.00359617531435963"
"2023-01-12 - 2023-01-12","122638","4.112429692493521E-4","451748","0.0015148501188249669","108668427","0.3643986903173279","187920765","0.6301561782009631","1049423","0.003519038393634622"
"2023-01-13 - 2023-01-13","113190","4.136042585562668E-4","446187","0.001630398827744898","100877806","0.36861463164071845","171198599","0.6255717784721851","1031613","0.003769586800795177"
"2023-01-14 - 2023-01-14","87951","3.603889092592471E-4","455229","0.0018653509655737605","90296295","0.3699990138281681","152235990","0.6238037360132535","969226","0.003971510283745529"
"2023-01-15 - 2023-01-15","94804","3.5459810990499935E-4","473740","0.0017719432575249397","97563039","0.3649178223069463","168217180","0.6291875245933617","1007428","0.0037681117322620737"
"2023-01-16 - 2023-01-16","140419","4.4788289888398697E-4","502967","0.00160427234208321","113168580","0.3609644825343037","198585591","0.6334120751014449","1119660","0.003571287123284206"
"2023-01-17 - 2023-01-17","140230","4.455402531098832E-4","477443","0.0015169369968305068","113223251","0.359734121860257","199813247","0.634848781595148","1087312","0.003454619294654591"
"2023-01-18 - 2023-01-18","137584","4.409796026741215E-4","475658","0.001524563000412601","112394097","0.3602417740287873","197917292","0.6343578380371125","1071659","0.0034348453310133913"
"2023-01-19 - 2023-01-19","136046","4.4589865175882965E-4","506457","0.0016599421774533731","110275523","0.3614344194441572","193097281","0.6328875325713059","1089899","0.0035722071553246455"
"2023-01-20 - 2023-01-20","130439","4.6390274936220264E-4","488577","0.0017376107879939042","101992343","0.3627329888422389","177510829","0.6313124266106288","1055279","0.0037530710097761853"
"2023-01-21 - 2023-01-21","102536","4.211554875780449E-4","256699","0.0010543632724681726","88982990","0.3654879704650298","153370767","0.6299537738560478","750534","0.0030827369188762997"
"2023-01-22 - 2023-01-22","108761","4.078583011888184E-4","510943","0.0019160576308080877","96283562","0.3610673865606998","168730060","0.6327447856408768","1030365","0.0038639118664265393"
"2023-01-23 - 2023-01-23","145552","4.61028138677221E-4","499682","0.0015827158842922884","113393812","0.359168806226467","200554060","0.6352442081590065","1118643","0.003543241591556987"
"2023-01-24 - 2023-01-24","144509","4.6229201925634413E-4","288206","9.219864070874057E-4","112330492","0.3593512512766583","198933829","0.6363999578351955","895425","0.002864512461802462"
"2023-01-25 - 2023-01-25","146879","4.75054800586773E-4","322348","0.0010425790266787294","110814112","0.358409138667613","196987301","0.637121460485717","912637","0.0029517670194044807"
"2023-01-26 - 2023-01-26","148842","4.892240596199792E-4","371451","0.0012209105371461073","109808100","0.3609247689573954","192960759","0.6342366124167401","951813","0.0031284840290984484"
"2023-01-27 - 2023-01-27","141009","5.029640938980877E-4","383239","0.001366972720758315","101211142","0.36100937052543236","177675147","0.6337483374753706","945460","0.0033723551845406038"
"2023-01-28 - 2023-01-28","113119","4.6157301327825746E-4","389421","0.0015890011793229456","88785850","0.3622835449479873","154910671","0.6321005772896399","873759","0.0035653035697716298"
"2023-01-29 - 2023-01-29","115409","4.3731024171764796E-4","377002","0.001428544010848692","94687434","0.3587916423343399","167843047","0.6359944497759841","883573","0.0033480536371096477"
"2023-01-30 - 2023-01-30","152515","4.8090911729271044E-4","377539","0.001190453052051094","112817448","0.35573510364814126","202802609","0.6394756166858913","988813","0.0031179174966236563"
"2023-01-31 - 2023-01-31","151218","4.8491724207979574E-4","389900","0.0012503090418264514","110946690","0.3557775062008626","199363507","0.6393075029811004","991587","0.0031797645341307148"
"2023-02-01 - 2023-02-01","153304","4.901554197200053E-4","392820","0.0012559545215676858","111268192","0.35575527938766205","199968779","0.6393556645726268","983007","0.0031429460984234154"
"2023-02-02 - 2023-02-02","155367","4.993325937656057E-4","404464","0.0012999031853920843","110540614","0.35526547790111557","199062872","0.6397663609272931","986009","0.0031689253924336"
"2023-02-03 - 2023-02-03","148648","5.175247356738618E-4","427299","0.0014876607961674926","102447170","0.35667445626436406","183221620","0.6378943575442437","984046","0.003426000659550892"
"2023-02-04 - 2023-02-04","116252","4.662401552377744E-4","446801","0.0017919396449127137","89757895","0.35998292415283906","158095793","0.6340588297040828","922572","0.003700066342927639"
"2023-02-05 - 2023-02-05","122977","4.5197278566439956E-4","441400","0.0016222609723140586","97534448","0.35846472235295646","173052893","0.6360148492522445","937673","0.003446194636820662"
"2023-02-06 - 2023-02-06","159712","4.991279527251274E-4","455636","0.0014239422452155515","114298552","0.35720297948311036","204022403","0.637605717287686","1045776","0.003268233031262979"
"2023-02-07 - 2023-02-07","159981","4.972678337032746E-4","706212","0.002195113865866928","115031100","0.3575503710159628","204528337","0.6357340126072678","1294355","0.00402323467719918"
"2023-02-08 - 2023-02-08","159696","5.040484722826619E-4","766262","0.0024185526905386298","113866607","0.35939716274897454","200673449","0.6333855913494556","1360658","0.0042946447387485105"
"2023-02-09 - 2023-02-09","156028","4.987115079828377E-4","671539","0.002146436712380386","113516337","0.3628316943494629","197267682","0.6305256951732952","1250655","0.003997462256878739"
"2023-02-10 - 2023-02-10","149161","5.216961593875308E-4","639251","0.002235804208771988","103385711","0.36159537924959745","180530510","0.6314121903129654","1210832","0.004234930069277645"
"2023-02-11 - 2023-02-11","117904","4.7451438511181656E-4","608983","0.0024509023764125847","91132407","0.36676989814904337","155511939","0.6258706414721411","1101740","0.004434043617291125"
"2023-02-12 - 2023-02-12","127058","4.650662866235171E-4","613144","0.002244271145819152","99267557","0.36334582722991327","172067931","0.6298146808320733","1128375","0.0041301545055707715"
"2023-02-13 - 2023-02-13","162471","5.095018771267033E-4","379940","0.001191475052135579","114578919","0.3593144272494691","202756533","0.6358355285755758","1004181","0.0031490672456928933"
"2023-02-14 - 2023-02-14","158796","5.085854036937157E-4","383280","0.0012275536759598941","112207044","0.3593721804706574","198480865","0.6356864836110663","1000761","0.003205196838622677"
"2023-02-15 - 2023-02-15","156926","5.076099801622399E-4","405008","0.0013100831146243995","111155341","0.35955520716730827","196422338","0.6353691491250704","1007185","0.003257950612834748"
"2023-02-16 - 2023-02-16","154040","5.097807344501454E-4","405281","0.0013412389368909982","109726372","0.36312899575895785","190872524","0.6316744707288562","1010911","0.0033455138408447866"
"2023-02-17 - 2023-02-17","148078","5.26005419051493E-4","418315","0.0014859463044512033","102506880","0.3641268410571531","177450394","0.6303425819961272","990543","0.0035186252232169736"
"2023-02-18 - 2023-02-18","116405","4.7471760980195274E-4","388494","0.0015843386718989718","90491557","0.36903857777842153","153323443","0.625276735428598","889037","0.0036256305112795724"
"2023-02-19 - 2023-02-19","118793","4.4613201276585084E-4","366608","0.0013768114698346117","96574618","0.3626899624593467","168316441","0.6321193387229431","896743","0.0033677553351097065"
"2023-02-20 - 2023-02-20","149580","4.828826213650153E-4","348649","0.0011255284333219096","111686409","0.3605523863401875","196617078","0.6347303785918551","963004","0.003108824013270459"
"2023-02-21 - 2023-02-21","147894","4.813313685407742E-4","333813","0.0010864177595216943","111282886","0.36217793699235235","194551489","0.6331814302947745","944175","0.0030728835848106446"
"2023-02-22 - 2023-02-22","134383","4.960915316655394E-4","338362","0.0012491053394954367","99038743","0.3656138180357614","170472696","0.6293211259295736","899295","0.0033198591635040246"
"2023-02-23 - 2023-02-23","105258","4.437828060214215E-4","343424","0.0014479247788776214","88306060","0.37231099864614575","147596043","0.6222860601588326","832807","0.0035112336101225756"
"2023-02-24 - 2023-02-24","111634","4.5845214688367534E-4","321882","0.0013218866469284552","89425653","0.3672481735342689","152806110","0.6275354209868234","836689","0.003436066685095539"
"2023-02-25 - 2023-02-25","109164","4.4337292602712394E-4","321519","0.0013058592558289808","90522274","0.3676589855081258","154429334","0.6272194650251","830307","0.003372317284918134"
"2023-02-26 - 2023-02-26","118680","4.434334732505184E-4","325526","0.0012162885474667024","97429098","0.3640320468638788","168909183","0.6311087435254248","856307","0.0031994875899792018"
"2023-02-27 - 2023-02-27","154059","4.8580704527083796E-4","337082","0.001062948678324438","114204156","0.36012945419618353","201454146","0.6352620971564141","970289","0.0030596929238070874"
"2023-02-28 - 2023-02-28","148166","4.671140321426006E-4","366996","0.0011570062047987113","114712253","0.3616464170929372","200964107","0.6335674468954215","1002974","0.0031620157746999494"
"2023-03-01 - 2023-03-01","148955","4.708394245250124E-4","379171","0.0011985408709783054","113208736","0.35784724319052097","201615565","0.6372968789223942","1008082","0.003186497591581508"
"2023-03-02 - 2023-03-02","130854","4.1878391709994833E-4","335384","0.001073359815157726","112392067","0.35969851948904763","198630564","0.6356953982888714","972987","0.0031139384898232186"
"2023-03-03 - 2023-03-03","124158","4.32398821286065E-4","352328","0.0012270350030290172","103788152","0.3614577762871419","181897251","0.6334844063819932","975804","0.0033983835065499396"
"2023-03-04 - 2023-03-04","94648","3.7573283543889497E-4","350795","0.0013925830446262694","91478309","0.36314982272975","159066581","0.6314611772324893","912059","0.0036206841576954933"
"2023-03-05 - 2023-03-05","100374","3.6421891518433535E-4","406380","0.0014745978316357841","98808515","0.3585383679466309","175286936","0.6360493521818998","984800","0.0035734631246491467"
"2023-03-06 - 2023-03-06","134083","4.2919967236357373E-4","362896","0.0011616300672124837","112082689","0.35877667859779633","198816908","0.6364129067364154","1005806","0.003219584926212246"
"2023-03-07 - 2023-03-07","114004","4.219108077872928E-4","293898","0.0010876701044443158","98328127","0.3638968763445275","170585233","0.6313090194345247","887507","0.003284523308716158"
"2023-03-08 - 2023-03-08","89312","3.552727305143407E-4","315257","0.0012540556163086651","92580109","0.36827288735830893","157532030","0.6266440617337764","873259","0.003473722561091708"
"2023-03-09 - 2023-03-09","131730","4.295180451476581E-4","303436","9.893815952890365E-4","110048128","0.3588222638026209","195231165","0.6365695615478622","978127","0.0031892750090802653"
"2023-03-10 - 2023-03-10","120085","4.2154199693892095E-4","250378","8.78917784149337E-4","103291316","0.3625900621483875","180289642","0.6328821727616534","919365","0.003227305308870809"
"2023-03-11 - 2023-03-11","89893","3.597809607820222E-4","201067","8.047353903146947E-4","91882325","0.36774288506764724","156889249","0.6279216929192475","792266","0.003170905662008494"
"2023-03-12 - 2023-03-12","99975","3.6230805134161123E-4","200589","7.269318300631403E-4","99565851","0.36082530088501336","175257346","0.6351302576900477","815456","0.002955201543534133"
"2023-03-13 - 2023-03-13","135387","4.175656833901126E-4","203011","6.261341705681502E-4","116068672","0.3579833687419237","206913131","0.6381692699328805","909029","0.0028036614712374946"
"2023-03-14 - 2023-03-14","133163","4.1120832288634715E-4","308545","9.52789228126191E-4","115683146","0.3572304052392664","206693881","0.6382722239426883","1014691","0.0031333732670326625"
"2023-03-15 - 2023-03-15","128175","4.0628979779738913E-4","328611","0.0010416328983342917","113483696","0.3597212241165623","200506916","0.6355678904514772","1029389","0.0032629627358288014"
"2023-03-16 - 2023-03-16","130044","4.1485388475106177E-4","329276","0.0010504246851472624","112323760","0.3583244762222472","199656770","0.6369258608728525","1029554","0.0032843843350019576"
